review,rating,place_index,sentiment
Thật là ! ngày_càng đi xuống ! nhưng vẫn thu_hút nhiều khách nhí lắm ! nhưng thật_sự là mình lo_ngại chất_lượng ! mà vị cũng không ngon như trước !,3,10,neutral
"Vui_vẻ , nhiệt_tình",5,10,positive
không có wc,2,10,negative
Đồ ăn ngon,5,10,positive
Phúc vụ nhanh,5,10,positive
Rất tốt,5,10,positive
"Cơm gà quay ở đây siêu ngon luôn , có cả ưu_đãi cơm trưa rất hấp_dẫn 🥰 🥰",5,10,positive
Khách_đông . Đồ ăn ngon,4,10,positive
"Vị_trí đẹp nhưng khá chật_chội mọi người , chỗ để xe hầu_như không có bao_nhiêu lại bị quán cafe kế bên lấn qua . Mua về cũng không có chỗ_đứng .",3,10,neutral
"Nhân_viên Chào_đón khách chưa tốt ,",2,10,negative
"Món ăn nhanh , nhà_hàng sạch",5,10,positive
Khách mua đồ ăn mang về nhưng quên làm đồ ăn cho khách .,1,10,negative
Sạch_se,5,10,positive
Đồ ăn ngon dù mua mang về nhưng vẫn nóng giòn 😍,5,10,positive
Nhân_viên bắt hàng quá dễ_thương,5,10,positive
Bảo_vệ thái_độ phục_vụ quá kém người có con nhỏ mà ko chịu dắc xe dùm cho người_ta thái_độ thật là tíh đàn_bà iu cầu quảng_lý xem sét lại thái_độ làm việt của bảo_vệ đánh_giá 1 sao,1,10,negative
"Quán rộng_rãi , thoáng mát , cuối tuần tôi thường dẫn gia_đình đi ăn",5,10,positive
Bánh trứng KFC ngon tuyệt,5,10,positive
"Đồ ăn ngon , tuy_nhiên nước_dùng với cơm có hơi nhạt , với lại cơm gà không cay thì tạm được nhưng cảm_giác thiếu vị hay sao í . Nói_chung là cơm gà không cay không ngon cho lắm",5,10,positive
"Mon an ngon , nhan vien than thien",5,10,positive
Cách phuc vu quá tòi đồ mua về để thiếu tôi rất bực_mình 7giơ 1ga kep 2ga 81.3 thêm mien ga tong đơn hàng 202.000 có the vip bực bọi,1,10,negative
"Ngon mieng , gia ca phai chang",5,10,positive
"THỨ TƯ mỗi tuần KFC có khuyến_mãi giảm nữa giá gà thường và gà cay đó nha mọi người ơi , mọi người ơi ! ! ! . . Trong hình là phần cơm gà quay tiêu 41k ( tặng kèm nước ) + 1 miếng gà cay ~ 19k . . Học_hành mệt_mỏi thì giữa tuần chúng_ta nên tự thưởng cho mình làm động_lực để cố_gắng nửa tuần còn lại đúng hôn mọi ngườiii ! ! !",5,10,positive
"Thái_độ phục_vụ kém , mua compo đưa ra k đúng compo , hỏi thì trả_lời k ra_gì ... Nói_chung cách phục_vụ rất kém",1,10,negative
"Quán ở vị_trí tốt , thuận_lợi . Tuy_nhiên mới hôm rồi ghé thì thấy có người mời mua vé_số trong nh này , chắc có_thể dịp lễ khách đông nên nv ko kiểm_soát được .",4,10,positive
"Ăn ngon , giá_cả có vẻ hợp_lý với một chuỗi quán ăn nhanh như thế .",4,10,positive
Quan quá sach,5,10,positive
Vui và thân_thiện,5,10,positive
"Nhan vien vui_tinh , mon an ngon",5,10,positive
"Nếu muốn ăn tại_chỗ thì phải gửi xe vô siêu_thị hơi bất_tiện xíu nên mình thường chọn mua mang về , buổi tối thường rất đông ( đặc_biệt T7 , CN ) nên phải đợi hơi lâu . Về chất_lượng và giá_cả thì cũng như các cửa_hàng khác .",3,10,neutral
"Đây là cơ_sở KFC mà gia_đình mình thường đến . Không_gian nhìn_chung không khác_biệt lắm so với nhiều cơ_sở khác , không quá nổi_bật . Nhưng đồ ăn ngon , nhân viê cũng nhanh_nhẹn , nhiệt_tình nên vẫn đánh_giá cao .",5,10,positive
Đồ ăn siêu nhon 🥰 🥰 KFC mãi đỉnh,5,10,positive
"Nằm trong siêu_thị Co . Op_Mart , có Wife , tuy_nhiên khi có trẻ_con ăn kêu loại gà mềm vì các loại gà rán giòn tại đây hay có ớt bột cay nhé !",4,10,positive
"Thức_ăn ngon , không_gian chật ít chỗ ngồi vào cuối tuần hoặc các ngày lễ",5,10,positive
"Khách đông phục_vụ chậm , mang combo thường bị thiếu ( gà quay không có rau , dưa )",4,10,positive
"Nhân_viên đông nhưng chưa biết tổ_chức sắp_xếp để phục_vụ khách nhanh , nhân_viên thiếu chuyên_môn khi dọn thức_ăn_khách chưa ăn xong",1,10,negative
Thái_độ phục_vụ kém . . Nhân_viên chưa hết giờ đòi về .,1,10,negative
Quán . Cũng giông như 1 số quán khác . Chỉ có_điều giữ xe chung của siêu thi tốn thêm 2k nhé !,3,10,neutral
"Nói_chung là món ăn ngon , không_gian hơi trật trội vào cuối tuần .",4,10,positive
Món ngon nhanh,5,10,positive
Nội_thất tồi_tàn hơn các kfc khác . Gửi xe bị mất phí chứ không được miễn_phí,1,10,negative
Mọi thứ điều ổn tại mình khá dễ_tính ! Như mọi cửa_hàng KFC khác .,5,10,positive
"Gà ngon . Nhiều combo dễ chọn_lựa , kem tươi rất ngon !",4,10,positive
"Không_gian hơi chật_chội , giá_cả hơi đắt so với mặt_bằng chung",3,10,neutral
Phuc vụ nhỏ_tuổi và con_trai . Đuổi hết đi . Mất_dạy,1,10,negative
"KFC nguyễn ảnh thủ , địa_điểm ăn_uống tuyệt_vời giành cho gia_đình .",5,10,positive
Quá tệ nhân_viên làm thức_ăn quá lâu,1,10,negative
Tuyệt_vời ngon hơn Lotte,5,10,positive
Không sao đâu . Phần khoai_tây chiên khá nhỏ đối_với phần_lớn . Salad rất ngon,4,10,positive
ĐẾN,5,10,positive
dịch_vụ tốt nhưng đôi_khi bạn không_thể sử_dụng thẻ tín_dụng ở đây,5,10,positive
"Nó rất ngon , tôi đến từ Mỹ nhưng tôi nghĩ món ăn này rất ngon",5,10,positive
Cửa_hàng thức_ăn nhanh yêu thích của tôi từ trước đến nay . Vì ở trong siêu_thị nên cuối tuần rất đông khách .,5,10,positive
"Tốt cho trẻ_em , gia_đình hoặc nhóm bạn , nhưng nó luôn đông_đúc và giá_cả không thực_sự tốt với tất_cả mọi người .",3,10,neutral
Sạch_sẽ và tiện_lợi nhưng tiếc là gà rán quá cũ .,5,10,positive
Một trong những tốt nhất trong khu_vực,4,10,positive
Được rồi tốt,5,10,positive
"Địa_điểm đẹp , nhân_viên năng_động",4,10,positive
Rất tốt,5,10,positive
Quá tốt,5,10,positive
Cũng ổn,5,10,positive
Siêu_thị mua_sắm tốt,4,10,positive
"Mình vào lúc 10h06 . Nhân_viên cọc cằn . Kêu mình ngồi ở 1 góc đợi . Xong sẽ đem ra cho mình . Kết_quả là đem ra quầy , xong kêu mình lại lấy . Kiểu như bố_thí . Đèn_đóm k mở , cửa_hàng dường_như k chuẩn_bị đón khách hay sao á . . Khoai_tây nghiền size lớn mà như hình thì các bạn thấy có đúng k ạ ? ? ?",1,11,negative
"Bảo_vệ nhiệt_tình , dễ_thương . Lúc đông xe khi mình đi motor vào vẫn nhiệt_tình , hỗ_trợ . Nhân_viên chu_đáo , 10 điểm chuyên_nghiệp .",5,11,positive
Nhà_hàng trang_trí noel đẹp . Nhân_viên nhiệt_tình hướng_dẫn order tại khu_vực máy mới . Gà ngon và giòn,5,11,positive
Một trãi nghiệm tuyệt_vời với những món tuyệt_vời nhất là gà giòn cayyyyy chu sì mộng nước . Nhân_viên phục_vụ tận_tình chu_đáo với khách_hàng . Mình sẽ ghé lại nhiều lần nếu_như có tiền : ) ) ),5,11,positive
Ăn ngon lắm nhaaa nhân vỉen bảo rất nhiệt tìnhhhhhh,5,11,positive
"Gà giòn , nhìn mọng nước . Nhà_hàng sạch",5,11,positive
Gà ngon nha nhân_viên tuyet voi lawmmsmm,5,11,positive
Gà ngon nhaaa nhân_viên nhiệt_tình vklll,5,11,positive
gà kfc ngon lắmmmm nv tuyệt_vời vo cùng,5,11,positive
"Gà rán KFC có tiếng từ rất lâu rồi nhưng giờ mình mới có dịp để ăn thử những miếng gà rán như thế này . Bạn mình order gà sốt nhật chikoyaki và mấy miếng thanh cá . Theo cá_nhân mình thì thanh cá ăn rất ngon , còn riêng về gà rán thì chưa ngon cho lắm vì ăn bên ngoài giòn nhưng tới thịt gà rất bở nên cho mình cảm_giác không ngon . Còn riêng về nước pepsi thì đúng chuẩn mùi_vị đậm_đà của pepsi , uống rất ngon chứ không nhạt và tệ như nước pepsi ngoài các hàng_quán bán . Không_gian thì thoáng mát và chuẩn chỉnh không còn gì phải bàn rồi 😄 😄 😄",4,11,positive
"Dịch_vụ có cải_thiện , sau nhiều lần đi ăn thì thấy các bạn phục_vụ dễ_thương hơn , thái_độ ko khó ưa như trước ! Hy_vọng các bạn bạn duy_trì để KFC giữ_chân được khách_hàng tiềm_năng . . Phần ăn đầy_đặn hơn thì 10đ + 😁",5,11,positive
"Hương_vị k đổi nhưng mà size thì có đổi đó nha mọi người . Trời_ơi k tin nổi gà popcorn tuổi_thơ của t hồi đó ăn thấy thích , hồi bé k có điều_kiện chỉ order size bé ăn . Lớn rồi mua hẳn size L nhưng cứ như tấu hề : ) ) ) ) . Miếng bé bằng cái móng tay cái , mà gà thì ít , bột thì nhiều nha . Zạy mà lấy 63k 1 hộp lớn cho bằng đc ạ . Chán gì đâu",3,11,neutral
"Order số trước thì lấy sau . . . Phần gà bây_giờ giống như tiền dễ kiếm , Combo 2 87k mà quăng cho khách 2 cục gà nhỏ_xíu nhìn ngán_ngẩm . . . Qua Lotte hay Texas hay MC Donald_ăn sướng hơn .",1,11,negative
Ngon nhaâ nhân_viên tuỷth voi lắmm,5,11,positive
Gà ngon nhaaaa nhân_viên tuyêth vời lámm .,5,11,positive
"ngon , rẻ , nhân_viên dễ_thương , cửa_hàng_trưởng hài_cốt",5,11,positive
"Dịch_vụ , cách phục_vụ tốt lắm nha , hổ trợ tư_vấn nhiệt_tình , ăn_uống mà vui_vẻ vậy mới thoải_mái chứ 😗 . Đồ ăn lúc_nào cx đem ra nóng_hổi , ngon nhen",5,11,positive
"KFC chinh_phục vị_giác của thực_khách bởi hương_vị gà rán độc_đáo , giòn_tan bên ngoài , mềm ngọt bên trong , cùng công_thức bí_mật 11 loại thảo_mộc và gia_vị . Không chỉ vậy , thực_đơn đa_dạng với burger , khoai_tây chiên , cơm gà và nhiều món ăn kèm khác luôn được cập_nhật , đáp_ứng mọi sở_thích . Chất_lượng ổn_định cũng là yếu_tố quan_trọng , từ_nguyên_liệu tươi ngon đến quy_trình chế_biến nghiêm_ngặt . Sự tiện_lợi với hệ_thống cửa_hàng rộng khắp và dịch_vụ giao hàng tận nơi , kết_hợp với không_gian quán ăn thoáng mát , sạch_sẽ , tạo nên trải nghiệm ẩm_thực trọn_vẹn tại KFC.",5,11,positive
"Nhà_hàng mát_mẻ , trang_trí đẹp",5,11,positive
"Nhà_hàng sạch_sẽ , món ăn ngon đậm vị , nhân_viên nhiệt_tình . Chắc_chắn sẽ quay trở_lại",5,11,positive
Gà rán ăn_đậm vị lắm lớp da_gà giòn_rụm như bánh_đa thịt gà mềm ướt ăn_không hề bị khô,4,11,positive
"Nhà_hàng có nhiều món gà ngon , mọng nước . Nhân_viên phục_vụ nhiệt_tình chu_đáo",5,11,positive
Ăn_ở đây chắc đc 50 lần rồi . Ghiền kfc từ nhỏ tới giờ già rồi vẫn ăn . Nhân_viên lúc_nào cũng dễ_thương và lễ_phép,5,11,positive
"Một trải nghiệm kinh_hoàng , quán nếu có tổ_chức sinh_nhật cho mấy đứa nhỏ thì chắc cần làm cái bảng để cảnh_báo khách là có tiệc sẽ hơi ồn , hôm_nay đang hơi mệt mà ghé vào ăn , được tầm 5 ’ - 10 ’ thì tụi nhỏ bắt_đầu tới để ăn tiệc , hú hét , chạy giỡn , đập cửa , cảm_giác tồi_tệ ko thể tả . Chưa kể nhân_viên sợ tiếc bao mang về cho khách hay sao , mua 3 hộp bánh trứng nhưng cho cái bao nhỏ_xíu , mang ra treo lên 1 cái rách bao rớt bánh ra đất , tức thật_sự , thiệt ra còn nhiều vấn_đề cho bữa ăn lắm từ bảo_vệ , nhân_viên , khách_hàng là phụ_huynh mấy đứa nhỏ ăn tiệc , … ko hẳn là lỗi quán hết nhưng bỏ ra gần 300k để có cái trải nghiệm ám_ảnh kinh_khủng , ko dám bước tới lần nữa",1,11,negative
"đồ ăn ngon , đặc_biệt là khoai_tây , nhân_viên dễ_thương , thân_thiện , nhiệt_tình , sẽ quay lại típ_nhe",5,11,positive
Mua phần salad gà viên mà không có gà_viên,1,11,negative
Già giòn cay hôm_nay khá ngôna,5,11,positive
"sau khi complaint thì các anh_chị nhân_viên ( quản_lý của cửa Hàng Thống_nhất và chị nhân_viên tổng_đài ) đã gọi điện xin_lỗi , ình cũng rất hài_lòng về anh_chị ... . em sửa bài đánh_giá_thành 5 sao . Em cảm_ơn",5,11,positive
Món ngon phuc vụ nhiệt_tình,5,11,positive
"Hnay mình cũng đặt bên bạn chac cũng lần thứ 6 thứ 7 , trong đó 3 lần mình có ghi_chú rất rõ là gà dòn cay và buger zinget nhưng cả 3 lần đều rất vô_tâm không thèm đọc ghi_chú . Thất_vọng , mình có ghi sdt dưới biu luôn , hwa cũng đặt hnay cũng vậy , và 3 lần k xem ghi_chú KH . .",2,11,negative
Tất_cả các nhân_viên nhà_hàng của thống_nhất rất là dễ_thương hòa đồng ở nhiệt_tình,5,11,positive
"Nhân_viên take care khách_hàng chu_đáo , đồ ăn ngon_mắt",5,11,positive
"nhân_viên dễ_thương , đồ ăn ngon k phải đợi lâu",5,11,positive
"Mua mang về mà phần khoai_tây mua thêm ko tin được , được 5 cọng .",1,11,negative
"Nhân_viên thân_thiện , nhiệt_tình , không_gian thoáng mát , sạch_sẽ , đồ ăn ngon * * * * *",5,11,positive
"mấy chị nhân_viên dễ_thương lắm , gà ăn ngon 💯 ❤ ️",5,11,positive
Các bạn nhân_viên hõ trựo khách_hàng tốt,5,11,positive
"Phục_vụ nhiệt_tình , hoàn_thành món nhanh",4,11,positive
"nhân_viên tư_vấn nhiệt_tình , đồ ăn ngon không có gì để chê",5,11,positive
Cũng đc,5,11,positive
"Phục_vụ nhiệt_tình , nhanh_chóng , sạch_sẽ , gọn_gàng",5,11,positive
"một trải nghiệm đáng tiền , mình được hướng_dẫn rất nhiệt_tình mốt sẽ quay lại 😊",5,11,positive
Cho rat lau nhan vien phuc vu co loi noi khiem nha doi khac hanh khong hai long,1,11,negative
"quá ngon , dịch_vụ tốt , quản_lý và nhân_viên nhiệt_tình",5,11,positive
"Gà rán ngon , đồ ăn được phục lẹ và nhân_viên rất nhiệt_tình",5,11,positive
Nhan vien phuc vu nhiet tinh,5,11,positive
Rất thích KFC mà thất_vọng chất_lượng quá . Ghé mua combo khuyến_mãi 109k gồm 4 miếng gà và 2 nước . Về mở ra thấy gà nhỏ_xíu và ăn vào rất khô như chiên lại rồi vậy . Chắc là khuyến_mãi nên gà chỉ được nhiêu đó,3,11,neutral
Nhà_hàng sạch,5,11,positive
"Đồ ăn ngon , chất_lượng dịch_vụ tốt , nhân_viên thân_thiện , dễ_thương , 10 điểm 🥰",5,11,positive
Có ct khuyến_mãi tốt . 99k 4 miếng,5,11,positive
"Mới xây , bàn ghế mới , sạch_sẽ , ăn_uống trên lầu rất thoáng mát , sân giữ xe rộng , bảo_vệ nhiệt_tình dắt xe cho khách , cầu_thang hơi cao , bé_nhỏ đi khó , nhà vệ_sinh , chổ rửa tay sạch_sẽ không như ở các siêu_thị , nhân_viên thân_thiện vui_vẻ",5,11,positive
"nhân_viên dễ_thương , nhà_hàng saạh sẽ",5,11,positive
"Nhân_viên nhiệt_tình , đồ ăn nhanh",5,11,positive
"Nhân_viên thiếu chu_đáo , không chủ_động hướng_dẫn khách đặt đơn , giao đồ ăn về mở ra cơm gà quay thì thiếu cơm . Giờ ngồi ăn gà không cơm hjc hà",3,11,neutral
"Nhân_viên dễ_thương , nhiệt_tình , gà ngon",5,11,positive
gà ngon,5,11,positive
"Nhà_hàng đẹp , nhân_viên nhiệt_tình",5,11,positive
"Nhân_viên k coi_trọng khách , k có sự ưu_tiên xứng_đáng vs mức dịch_vụ đề ra , bấm đơn cho khách rồi quăng 1 xó khách nhắc_đơn 4 lần k quan_tâm khách nói gì bơ lun khách , thích ai thì phục_vụ còn k thì chả thèm đáp lời khách nói , làm 1 đơn ( mì ý sô coola nóng khoai_tây mất 1 tiếng đồng_hồ ) mk k nhắc chắc mk k có đơn lun , đề_nghị quán xem_lại mức dịch_vụ mà quán cung_cấp ạ . Rất là bực_bội ạ 😡 😡 😡 😡 4 bạn đồng_phục nhân_viên 1 bạn áo trắng ( hình_như thử việc ) còn 1 anh áo trắng trong bếp ra , tất_cả đều bơ lời_nói của mình , phục_vụ còn thua lề_đường lun",1,11,negative
Nhân_viên và QLÝ vui_vẻ,5,11,positive
"Món ăn có vẻ không ngon như trước đây . Nhân_viên nhiệt_tình , thân_thiện lắm , hướng_dẫn khách tỉ_mỉ và vui_vẻ . Nơi ăn sạch_sẽ . Chỉ có bác bảo_vệ không mấy vui_vẻ .",5,11,positive
"Nhân_viên order bất_cần đời . Mình order xong bắt đem lên : ) ) ủa alo mình ăn mình trả tiền mà trong khi nhân_lực trên 5ng quán thì có mỗi mình và bạn trong khi cn khác có 1 bạn nữ order rồi gói đồ ăn bưng_bê dọn_dẹp . Lên lầu ăn thì mấy bàn ăn xong kh dọn để lum la ở chỗ lấy tương : ) ) thiếu thẩm_mỹ và rất mất vệ_sinh . Mì thì vớt chưa ráo nước gà thì da chuyển màu sậm và cũ , ly nước thì hơi dơ . Thôi say bye cn này",1,11,negative
Đồ_ăn và thái_độ nhân_viên hiện_tại đều rất nhiệt_tình và ổn hơn so vs trước đó r ạ,3,11,neutral
"Món ăn ngon nhân_viên rất nhiệt_tình vui_vẻ , lần sau ghé ăn tiếppppppo",5,11,positive
"Đồ ăn ngon , dịch_vụ tốt",5,11,positive
"Thái_độ nhân_viên cực_kì thiếu chuyên_nghiệp ! ! ! ! ! ! ! ! . Mình đi 5 người trong đó có 3 bé_nhỏ gọi 2 combo thì nhân_viên báo là tụi mình mang gà , khoai_tây và nước_ngọt lên trước rồi nhân_viên sẽ mang phần gà viên và suất khoai_lang nhân kim_sa lên bàn sau , nhưng đợi đến khi tụi mình ăn xong thì vẫn kh đc nhận 2 phần ăn trên . . lúc xuống bọn mình đã nhờ nhân_viên gói lại mang về , nhưng bạn đó nói còn 8ph là xong r nên bắt đợi , tụi mình đợi hết 8ph quay lại thì bạn nhân_viên thái_độ rất khó_chịu : ' đợi thêm 5ph nữa ! ' . Tụi mình vẫn đợi dù lúc đó là 22h đêm và các cháu của mình đã buồn_ngủ . . nhưng cuối_cùng nhân_viên đưa cho mình chỉ có suất khoai_lang còn phần gà viên thì kh có . Thật khó hiểu khi các bạn bận_bịu và hời_hợt với khách_hàng , thậm_chí làm mất phần ăn của khách trong khi đã khuya quán kh có khách mới và cũng chỉ có 1 anh shipper trong quán ? ? . Thực_sự thất_vọng về dịch_vụ và thái_độ của KFC. Say bye !",2,11,negative
KFC Thống_Nhất - Gò_Vấp . Đồ_ăn ổn nhưng nhân_viên hơi nói_chuyện riêng to_tiếng,4,11,positive
Xem_lại cách phục_vụ giữa khách ngoài và shipper lại đi,1,11,negative
Nv nhiệt_tình sạch_sẽ đồ ấn ngon = 33,5,11,positive
"Nhân_viên phục_vụ tốt , đồ ăn okela",5,11,positive
"Quán báo làm 20 - 25 phút mà bây_giờ 45 ' rồi vẫn chưa có , hỏi 2 lần thì bảo có liền . T_k hiểu làm_ăn kiểu gì luôn , báo sẵn 45 ' sợ khách bỏ đi thì phải , chỉ 1 lần duy_nhất",1,11,negative
"Cảm_giác không còn giống trước đây , gà ko còn như xưa nữa , miếng gà với lớp ngoài giòn cứng và khá nhạt_nhẽo . Bánh tart Trứng vẫn okie . Không_gian ồn do tổ_chức tiệc cho các bé , không có khu_vực tách biết nên rất ồn .",3,11,neutral
"Thái_độ thiêú chuyên_nghiệp . Khách mua mang đi thì phục_vụ rất nhanh còn khách order tại_chỗ thì rất lâu , sẽ ko ghé lần 2 .",1,11,negative
"Đặt 3 miếng gà về cho má ăn mà má ko để_ý , đến khi tôi nhưng lại thì miếng gà má tôi ăn bên trong đầy đốm đen . Ko bao_giờ tôi đặt lại ở đây nữa",1,11,negative
Lần đầu ghé KFC chỗ này thấy quá tệ về dịch_vụ . Máy_lạnh bên dưới quầy thì ko mở . Đợi lâu nóng muốn điên người . Lên phía trên lầu ăn thì máy_lạnh mở xong rồi tắt . Đang ăn mà nóng_chảy mồ_hôi . . 1 lân và mãi_mãi ko bao_giờ ghé chỗ này nữa .,1,11,negative
"Nhà_hàng đẹp , thoáng mát",5,11,positive
"Chất_lượng phục_vụ rất tốt ạ , sẽ ghé thường_xuyên .",5,11,positive
"Các bạn nhân_viên ở đây thái_độ rất tệ , không tôn_trọng khách_hàng . Không ghé lần 2",1,11,negative
"Nhân_viên tại quầy không tập_trung vào dặn_dò của khách . Oder món này lại nhầm món khác . Món cơm đưa ra với gà cháy khét và đắng . Khách phản_hồi lại nhân_viên có đổi lại nhưng ko cay lại đưa nhầm cay bé không ăn được . Combo gà 6 miếng rất nguội . Thịt xiên que thì mặn , khô và cứng . Hamburger thì được . Tương thì hết phải đưa tuong gói cho khách tay không_thể xé vỏ tương khi đang ăn . Khách có cảm_giác rất hối_hận khi vào tiệm này . Xin_lỗi nếu so với Texas Quang_Trung thì kém hơn nhiều lắm .",1,11,negative
Ngon_va nha hang_sach,5,11,positive
"Cơm hơi khô ngoài_ra thì đồ ăn khá OK. Phục_vụ thân_thiện , nhiệt_tình .",5,11,positive
Thực_sự không_thể miêu_tả được sự hài_lòng ! Quá tuyệt_vời,5,11,positive
"Nhân_viên thái_độ với khách_hàng ? ? ? . Mình mua mang về combo C2 nhưng nhân_viên chỉ cho mình 2 bịch tương cà và 1 bịch tương_ớt , thử_hỏi làm_sao đủ để chấm ? ? ? . Thế nên mình có xin thêm 2,3 bịch tương , thì nhân_viên thái_độ ra_mặt , mặt cau_có và lườm mình bằng ánh mắt sắc_bén . . Trải nghiệm TỆ này xảy ra tại Chi_nhánh KFC Thống_Nhất , quận Gò_Vấp . Vào lúc khoảng 11h10 ’ - 11h20 ’ ( Thứ 3 Ngày 26 tháng 3 năm 2024 ) . Đó là 1 bạn nhân_viên NỮ ( áo đen ) dáng ngừơi nhỏ_con của cửa_hàng .",1,11,negative
nhân_viên thân_thiện đồ ăn ngon,5,11,positive
"Nhân_viên nhiệt_tình , vui_vẻ",5,11,positive
"Nv nhiệt_tình , quán sạch_sẽ .",5,11,positive
"Trong Khi phần ăn của tôi còn chưa xong , tôi dắt con xuống dưới mua kem . Bàn ngồi lúc đó trống rất nhiều nhưng khi 2 mẹ con_quay lại : phần ăn của tôi đã bị dọn đi , cặp của con tôi bị vứt sang cái bàn thừa nơi để rèm y_như rác , 2 cô gái xinh_đẹp đã ngồi vô , tôi đi chỗ khác ngồi để con ăn xong kem , nhân_viên không xin_lỗi hay nói 1 lời nào . Khi ra về bảo_vệ không hề giúp dắt xe dù chỗ để rất khó dắt ra và tôi còn chở con đi theo . Tôi rất bức_xúc với 1 trải nghiệm tệ_hại như_vậy , KHÔNG BAO_GIỜ QUAY LẠI !",1,11,negative
mình mua qua app nên k biết nv thái_độ thế_nào . nma bánh tart trứng ngon đuyênn . 😻,5,11,positive
"Gà rất khô và bở hơn Lotteria , trang_trí tạm ổn , khá đơn_điệu . . Điều_hòa_tầng trên thiết_kế không đều , chổ thì rất nhiều gió và lạnh , chổ nóng",3,11,neutral
Đồ ăn okay . . Nhưng mà xui đi trúng hôm các bạn nhỏ tổ_chức sinh_nhật . Vui nhưng ồn quá 😅,5,11,positive
"Buổi tiệc rất vui , chị linh dẫn chương_trình rất linh_hoạt , vui_nhộn , nhiều trò_chơi , trang_trí tiệc rất đẹp , nói_chung mọi thứ đều rất ok . Lần sau sẽ tổ_chức ở đây tiếp .",5,11,positive
Tầm 12g trưa ngày 7 tháng 1 2024 e có ghé chi_nhánh và bảo_vệ thái_độ k niềm_nở . Bảo trông xe giùm thì bảo_vệ nói giờ nghỉ trưa k trông . K dắt xe giùm hay 1 tờ phiếu cũng không có . Bảo k trông thì thôi bảo_vệ nói lại mất ráng chịu . V thuê bảo_vệ để làm gì v ạ . Bảo_vệ tưởng đâu sếp k ạ .,1,11,negative
"Ở đây món ăn ngon phục_vụ nhanh , nhân viênthan thien",5,11,positive
Nhà_hàng mới và đẹp,5,11,positive
"Gà rán ngon vừa nóng vừa giòn , nhân_viên phục_vụ dễ_thương nhiệt_tình , không_gian thích_hợp cho trẻ_em đãi tiệc sinh_nhật rất vui .",5,11,positive
Phục_vụ quá tệ và coi_thường khách_hàng . Hệ_thống KFC nên xem_lại nhân_viên và quản_lý của chi_nhánh này . Khách đặt_hàng online cố_tình làm lâu để shiper giao lâu cho khách . Rất bực và k muốn đặt đồ ăn tại đây nữa . Phong_thái lm việc k tuân_thủ k chuyên_nghiệp . Dở_tệ_hại .,1,11,negative
"Nhà_hàng sạch_sẽ , món ăn ngon đậm vị , nhân_viên nhiệt_tình . Chắc_chắn sẽ quay trở_lại",5,11,positive
ngon lúm nhaaa,5,11,positive
"Nhân_viên rất nhiều chuyện , gọi đồ ăn mà mình phải nói lại 2 3 lần vì mải_mê nói_chuyện với nhau , không nghe mình nói gì cả . Vào KFC mà tưởng đâu vào chợ đầu_mối không á",1,11,negative
Hôm trước em đặt cơm gà bít tết chỉ giao miếng gà không mà không kèm theo sốt . Hôm_nay đến mua lại thấy vẫn y chang . Nhân_viên không chịu kiểm_tra kĩ lúc làm đơn hì cả .,3,11,neutral
"Gà ăn tại_chỗ ngon với có mua mang về vẫn còn nóng và giòn , nhân_viên nhiệt_tình dù đang rất đông . Sẽ còn quay lại nhiều lần .",5,11,positive
"Phục_vụ thái_độ , có mã giảm_giá nhưng k dùng đc ? ? ? K hiểu kiểu gì luôn đứng cả tiếng k od được . Rất bực_mình . Gà cay thì đưa k cay dù đã hỏi xác_nhận lại lúc bê lên vẫn nói là cay mà k hề cay",1,11,negative
"Tới nơi chờ quán làm món rất lâu nhất là vs tài_xế công_nghệ , chờ làm có mấy miếng gà mà cả tiếng đồng_hồ cần xem_lại khâu làm_việc của quán . Làm đồ ăn thì tài_xế tới trc đợi cả nửa tiếng ko có còn khách tới 5 10p là có r . Làm_ăn kiểu gì v ?",1,11,negative
Ngon nha mn ơi,5,11,positive
Tuyệt_vời,5,11,positive
"Làm lâu rồi nói tài_xế 10 phút có món trong khi tài_xế với khách đông . Tài_xế gọi thông_báo cho khách biết , khách không chờ được nên xin_hủy đơn xong báo_cáo_lỗi do tài_xế .",1,11,negative
"Nhân_viên thân_thiện , món ngon tuyệt_vời ông mặt_trời 🌞 . Sẽ quay lại lần sau",5,11,positive
"Kfc gà luôn_luôn ngon rồi , nhưng mà có cái dịch_vụ ở đây đôi_khi hơi tệ . Có lần mình vào 20h30 mua gà thì bảo đóng_cửa rồi . Giá mềm , vì dịch_vụ tệ nhiều lần nên không_thể chấm cao được",3,11,neutral
"nhân_viên dễ_thương thân_thiện , đồ ăn lên nhanh",5,11,positive
Đặt sai đồ ăn cho khách liên_hệ không được cho nhà_hàng,1,11,negative
Giao hàng qua app ở đây quá tệ đặt giao trước từ lúc 17h là 18h giao nhưng tận 19h30 vẫn chưa giao . Gọi thì không ai nghe máy,1,11,negative
Đã từng đặt qua app và thấy hài_lòng . Đến mua trực_tiếp thì cửa_hàng hơi nhỏ nhưng thấy bạn nhân_viên phục_vụ khá thân_thiện . Gà ngon nhưng ko ngon bằng chi_nhánh ở Phạm_Văn_Chiêu,5,11,positive
nhân_viên nhiệt_tình ok la,5,11,positive
Tốt,5,11,positive
"Phục_vụ nhanh , món ăn nóng , ăn gà giòn cay đi mọi người mlem mlem . Quản_lý dễ_thương . hihi",5,11,positive
